mag,err
nan,nan
16.693001,0.183
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.139,0.039999999
14.835,0.025
15.667,0.078000002
nan,nan
nan,nan
nan,nan
14.675,0.071000002
16.740999,0.138
13.09,0.028999999
nan,nan
16.243,0.111
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.81,0.044
nan,nan
16.892,0.18000001
nan,nan
nan,nan
16.879999,0.18799999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.939,0.078000002
nan,nan
16.101999,0.086999997
nan,nan
16.809999,0.198
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.225,0.039999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.188,0.13
16.316,0.141
16.146999,0.131
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.113,0.046
15.593,0.071000002
16.523001,0.147
nan,nan
15.204,0.050000001
16.364,0.12899999
15.975,0.097999997
nan,nan
nan,nan
15.821,0.071000002
nan,nan
nan,nan
16.316,0.090000004
16.093,0.15700001
16.372999,0.124
nan,nan
nan,nan
16.941999,0.171
nan,nan
nan,nan
13.974,0.026000001
nan,nan
nan,nan
nan,nan
nan,nan
16.212,0.089000002
nan,nan
14.818,0.046999998
14.889,0.045000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.188,0.092
nan,nan
nan,nan
nan,nan
10.309,0.018999999
14.325,0.032000002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.94,0.57700002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
17.017,0.255
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.865,0.072999999
nan,nan
nan,nan
nan,nan
nan,nan
16.033001,0.111
nan,nan
16.599001,0.171
16.423,0.13500001
16.075001,0.105
nan,nan
nan,nan
nan,nan
13.888,0.030999999
nan,nan
14.176,0.029999999
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
11.482,0.028999999
nan,nan
nan,nan
nan,nan
15.629,0.064999998
16.718,0.153
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
14.387,0.030999999
14.91,0.074000001
nan,nan
16.975,0.146
16.386999,0.107
nan,nan
nan,nan
nan,nan
nan,nan
14.621,0.032000002
16.437,0.123
16.382,0.12800001
16.138,0.090000004
nan,nan
15.07,0.050000001
16.778999,0.147
nan,nan
nan,nan
nan,nan
16.627001,0.141
nan,nan
nan,nan
nan,nan
15.858,0.082000002
16.205,0.109
14.191,0.028000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
16.673,0.15700001
nan,nan
nan,nan
nan,nan
13.144,0.023
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.983,0.101
nan,nan
nan,nan
13.7,0.026000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
15.826,0.085000001
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
