RA,Dec
nan,nan
347.282662,62.261692
347.221059,62.263802
nan,nan
nan,nan
nan,nan
nan,nan
346.901799,62.274406
346.864758,62.275661
346.784318,62.278145
346.688223,62.28104
nan,nan
346.519747,62.28635
346.27719,62.293095
nan,nan
nan,nan
nan,nan
346.022172,62.299946
nan,nan
nan,nan
nan,nan
345.646396,62.309093
345.543805,62.311478
345.36935,62.315338
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.906778,62.324341
nan,nan
nan,nan
nan,nan
344.505059,62.330837
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.140228,62.335766
nan,nan
nan,nan
343.835632,62.339188
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.170435,62.344311
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.507669,62.165886
349.449544,62.169041
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.83471,62.19891
nan,nan
nan,nan
348.169164,62.227901
348.084154,62.231544
nan,nan
nan,nan
nan,nan
347.899244,62.239075
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.292252,62.261681
347.279959,62.261902
347.191503,62.264938
nan,nan
nan,nan
346.74861,62.279388
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.944147,62.302189
nan,nan
nan,nan
345.665333,62.309063
nan,nan
nan,nan
345.435387,62.313988
nan,nan
nan,nan
345.149288,62.319885
345.128378,62.32037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.98779,62.337772
343.94121,62.338337
nan,nan
nan,nan
342.994405,62.345333
nan,nan
342.975697,62.345314
342.9552,62.345463
342.748486,62.346302
nan,nan
nan,nan
342.61265,62.346333
nan,nan
nan,nan
nan,nan
350.219759,62.127926
nan,nan
nan,nan
349.667023,62.15786
nan,nan
349.516895,62.165745
nan,nan
nan,nan
nan,nan
348.786907,62.201328
348.6666,62.206715
348.329498,62.221432
nan,nan
nan,nan
nan,nan
347.908673,62.238777
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.153628,62.296864
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.285228,62.317478
345.117724,62.320805
nan,nan
nan,nan
nan,nan
344.789122,62.326824
nan,nan
nan,nan
344.667854,62.328636
nan,nan
nan,nan
344.357951,62.333294
nan,nan
nan,nan
344.316656,62.333969
344.191791,62.335693
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.594737,62.341946
nan,nan
nan,nan
nan,nan
343.015656,62.345612
342.966344,62.345608
nan,nan
342.858534,62.346085
nan,nan
nan,nan
nan,nan
342.563082,62.346493
nan,nan
342.404025,62.346657
nan,nan
350.17271,62.130733
350.004539,62.140141
nan,nan
nan,nan
349.757433,62.153233
349.712937,62.155746
349.671163,62.15797
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.953248,62.193661
348.948019,62.193928
nan,nan
nan,nan
348.828138,62.19957
348.80494,62.200619
nan,nan
nan,nan
nan,nan
348.631042,62.208549
nan,nan
347.734616,62.245857
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.698189,62.281521
nan,nan
nan,nan
346.172079,62.296673
346.16501,62.296951
nan,nan
nan,nan
nan,nan
345.744335,62.307583
345.720389,62.308174
nan,nan
nan,nan
345.334718,62.316776
nan,nan
nan,nan
345.140853,62.320648
345.078604,62.321754
nan,nan
nan,nan
nan,nan
344.931174,62.324528
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.707314,62.328323
nan,nan
nan,nan
344.555049,62.33091
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.170029,62.336197
nan,nan
344.031987,62.33791
nan,nan
nan,nan
nan,nan
nan,nan
343.219461,62.344631
342.8219,62.346378
342.66575,62.346664
nan,nan
342.303175,62.347038
nan,nan
350.087021,62.135696
nan,nan
350.032309,62.138714
nan,nan
nan,nan
nan,nan
nan,nan
349.262865,62.179153
349.135001,62.18512
nan,nan
349.056621,62.189083
349.040323,62.189766
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.317334,62.222507
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.160933,62.26685
nan,nan
346.911888,62.275082
346.884383,62.276001
nan,nan
nan,nan
nan,nan
346.34394,62.292255
nan,nan
nan,nan
346.226896,62.295467
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.705838,62.308758
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.886843,62.325623
nan,nan
nan,nan
nan,nan
nan,nan
344.427808,62.332951
nan,nan
344.213622,62.335693
nan,nan
344.126602,62.336987
344.07911,62.337322
nan,nan
nan,nan
343.864604,62.339775
343.731635,62.341221
343.554823,62.342701
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.803035,62.346676
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.412126,62.171825
nan,nan
nan,nan
349.120688,62.186302
nan,nan
348.892622,62.196949
nan,nan
nan,nan
nan,nan
nan,nan
348.744287,62.203922
348.503645,62.214653
nan,nan
347.925246,62.238937
nan,nan
nan,nan
347.651489,62.249435
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.144522,62.267605
347.104792,62.268806
nan,nan
347.039238,62.271152
347.006266,62.272129
nan,nan
nan,nan
346.554146,62.286407
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.507901,62.313568
nan,nan
nan,nan
345.315669,62.31752
nan,nan
345.215332,62.319717
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.517415,62.34322
nan,nan
343.23849,62.345161
nan,nan
342.897317,62.346786
nan,nan
nan,nan
342.529534,62.347328
nan,nan
nan,nan
nan,nan
342.308896,62.347324
nan,nan
nan,nan
349.505068,62.167446
nan,nan
nan,nan
nan,nan
349.046365,62.19009
348.425343,62.218266
nan,nan
nan,nan
nan,nan
nan,nan
348.055021,62.233921
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.64174,62.250076
nan,nan
nan,nan
347.328054,62.261398
nan,nan
347.200252,62.265869
nan,nan
347.106844,62.269146
346.99915,62.272724
346.977161,62.273376
346.889153,62.276218
346.878984,62.276524
346.856977,62.277184
346.7873,62.279594
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.097644,62.299412
345.984815,62.302368
nan,nan
nan,nan
nan,nan
nan,nan
345.338635,62.317253
nan,nan
nan,nan
nan,nan
nan,nan
344.615303,62.330635
343.963661,62.339268
nan,nan
nan,nan
343.607998,62.342575
343.530652,62.343212
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.553618,62.347477
nan,nan
342.456943,62.347668
nan,nan
nan,nan
350.210583,62.129414
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.445096,62.170773
nan,nan
nan,nan
348.979323,62.193413
nan,nan
348.95747,62.194523
nan,nan
nan,nan
nan,nan
nan,nan
348.276203,62.224876
348.27243,62.225178
348.240832,62.226498
nan,nan
348.097517,62.232357
nan,nan
347.610667,62.251377
nan,nan
nan,nan
nan,nan
nan,nan
347.092695,62.269852
346.907868,62.275829
346.852598,62.277718
nan,nan
nan,nan
nan,nan
nan,nan
346.412405,62.290897
nan,nan
346.328792,62.293365
346.197927,62.296936
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.672843,62.310085
nan,nan
nan,nan
nan,nan
nan,nan
345.073051,62.322891
nan,nan
nan,nan
344.756248,62.328537
344.699302,62.329384
nan,nan
nan,nan
nan,nan
nan,nan
344.314161,62.335403
nan,nan
nan,nan
nan,nan
nan,nan
343.920753,62.339642
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.319377,62.345028
nan,nan
342.971765,62.346935
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.53987,62.347813
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.92698,62.145527
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.517228,62.167027
nan,nan
nan,nan
348.915503,62.196743
348.83754,62.200253
348.818696,62.201397
nan,nan
348.40494,62.219822
nan,nan
nan,nan
nan,nan
nan,nan
347.984254,62.237232
nan,nan
nan,nan
nan,nan
347.281483,62.263485
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.98912,62.273476
nan,nan
346.869695,62.27739
nan,nan
346.667763,62.283688
346.651057,62.284054
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.511805,62.314102
nan,nan
nan,nan
345.017529,62.324047
nan,nan
344.914231,62.325981
344.881045,62.326546
nan,nan
344.546943,62.332157
nan,nan
nan,nan
nan,nan
344.408516,62.334312
344.40416,62.334068
nan,nan
344.016908,62.338932
nan,nan
343.83717,62.340954
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.618806,62.343117
nan,nan
nan,nan
nan,nan
nan,nan
343.206169,62.34597
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.072646,62.137772
nan,nan
349.781927,62.153618
349.52313,62.167183
nan,nan
349.437957,62.171581
349.151128,62.185757
nan,nan
nan,nan
nan,nan
nan,nan
348.642454,62.209549
nan,nan
348.567076,62.212822
nan,nan
348.415716,62.219471
348.337723,62.222782
nan,nan
348.304038,62.224422
348.283881,62.22514
nan,nan
nan,nan
347.825162,62.243748
347.715011,62.247986
347.655378,62.250271
nan,nan
347.299089,62.263145
nan,nan
347.161056,62.268112
347.030726,62.272243
nan,nan
nan,nan
346.890745,62.276897
nan,nan
nan,nan
346.61109,62.285656
nan,nan
nan,nan
346.427537,62.291016
nan,nan
346.283233,62.295017
346.188066,62.297771
nan,nan
nan,nan
345.950682,62.303944
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.2127,62.320683
nan,nan
nan,nan
344.947265,62.325634
nan,nan
nan,nan
nan,nan
344.735874,62.329323
nan,nan
344.551681,62.332283
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.687444,62.342751
nan,nan
343.311159,62.345512
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.868183,62.347725
nan,nan
nan,nan
nan,nan
nan,nan
342.585381,62.348366
nan,nan
342.391171,62.348267
350.091055,62.137127
nan,nan
349.992846,62.142319
349.930994,62.145905
nan,nan
nan,nan
349.390413,62.174229
349.368834,62.175072
349.313838,62.177982
nan,nan
nan,nan
348.712447,62.206577
348.492744,62.216473
nan,nan
nan,nan
348.080291,62.233864
nan,nan
nan,nan
347.608528,62.252205
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.065698,62.27153
nan,nan
nan,nan
346.828754,62.279221
nan,nan
346.606838,62.286034
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.08281,62.300777
345.964853,62.303726
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.831859,62.328014
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.192149,62.33746
344.186811,62.337593
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.509196,62.344357
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.689517,62.158897
nan,nan
nan,nan
349.142209,62.186562
nan,nan
348.684929,62.208111
nan,nan
nan,nan
nan,nan
348.335867,62.223385
nan,nan
348.239473,62.227497
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.820201,62.244419
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.662691,62.284477
346.634479,62.285507
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.704525,62.310368
345.44441,62.316231
nan,nan
nan,nan
nan,nan
nan,nan
344.840598,62.328072
nan,nan
nan,nan
nan,nan
nan,nan
343.86986,62.34153
nan,nan
343.612045,62.34383
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.994099,62.347652
nan,nan
342.909876,62.347961
nan,nan
nan,nan
nan,nan
342.439487,62.348896
nan,nan
342.363135,62.348885
nan,nan
350.103786,62.136848
350.035912,62.140484
nan,nan
349.672607,62.16016
349.558303,62.165993
nan,nan
nan,nan
349.052434,62.191151
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.903749,62.241432
nan,nan
nan,nan
347.684807,62.249718
nan,nan
nan,nan
nan,nan
nan,nan
347.167985,62.268627
346.99269,62.274319
nan,nan
346.682192,62.284176
346.60334,62.286453
nan,nan
nan,nan
346.385114,62.293037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.550619,62.314278
nan,nan
nan,nan
345.377013,62.318047
345.311929,62.319328
nan,nan
344.561666,62.332832
344.545496,62.332916
344.430014,62.334663
nan,nan
344.294998,62.336605
344.093405,62.339191
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.68015,62.348988
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.403346,62.349045
350.198978,62.131756
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.638421,62.162117
349.425903,62.173042
349.364655,62.176182
nan,nan
349.323324,62.178127
349.164356,62.186066
nan,nan
nan,nan
349.074795,62.190449
nan,nan
348.784882,62.204048
nan,nan
348.515704,62.21611
348.4993,62.216743
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.867817,62.243073
nan,nan
347.815403,62.245216
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.900649,62.277695
nan,nan
nan,nan
nan,nan
nan,nan
346.379701,62.293236
nan,nan
346.189929,62.298634
346.156194,62.29966
346.11857,62.300613
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.615673,62.31279
nan,nan
345.450466,62.316685
nan,nan
nan,nan
nan,nan
nan,nan
345.101459,62.323753
nan,nan
345.032014,62.324944
nan,nan
nan,nan
nan,nan
344.556928,62.333138
nan,nan
nan,nan
nan,nan
343.775732,62.342838
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.608126,62.349236
nan,nan
342.597502,62.349178
342.483913,62.349228
nan,nan
342.334356,62.349342
342.326538,62.349392
nan,nan
nan,nan
350.027652,62.141441
349.987388,62.143627
nan,nan
nan,nan
349.505865,62.169285
349.499721,62.169556
nan,nan
349.255457,62.181873
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.05039,62.236145
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.769919,62.281879
nan,nan
nan,nan
346.49656,62.290188
346.329251,62.295094
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.610258,62.31319
nan,nan
nan,nan
345.194481,62.322189
345.110227,62.323856
345.045129,62.32494
nan,nan
nan,nan
nan,nan
344.604857,62.332634
nan,nan
nan,nan
nan,nan
nan,nan
344.239773,62.337772
nan,nan
344.220357,62.338043
nan,nan
343.919119,62.341496
343.886359,62.342037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.100362,62.137672
350.042854,62.140823
nan,nan
349.897453,62.148991
nan,nan
nan,nan
nan,nan
349.402178,62.17474
349.217949,62.183968
nan,nan
nan,nan
349.063544,62.191448
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.844682,62.244419
347.792216,62.246532
347.711921,62.249485
nan,nan
347.287932,62.26495
nan,nan
347.105302,62.271351
347.092469,62.271748
nan,nan
nan,nan
nan,nan
nan,nan
346.40977,62.292969
346.36659,62.294247
346.245836,62.297585
nan,nan
346.051057,62.302704
nan,nan
nan,nan
345.949251,62.305382
nan,nan
nan,nan
nan,nan
nan,nan
345.002521,62.326111
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.677536,62.349495
nan,nan
nan,nan
349.99696,62.143696
349.882107,62.149921
nan,nan
349.41759,62.174294
349.407236,62.174751
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.540554,62.215839
nan,nan
nan,nan
348.32482,62.225052
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.7578,62.248058
nan,nan
nan,nan
347.59255,62.254196
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.181762,62.269012
nan,nan
nan,nan
346.736386,62.283531
346.709832,62.284435
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.234052,62.298183
nan,nan
345.928999,62.306129
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.808521,62.329742
344.796276,62.329964
nan,nan
nan,nan
nan,nan
nan,nan
344.646564,62.332535
344.549994,62.333817
nan,nan
344.414241,62.335999
344.131346,62.339714
344.051544,62.340748
344.024067,62.341026
343.966292,62.341492
nan,nan
nan,nan
343.805084,62.343224
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.979017,62.348999
nan,nan
nan,nan
nan,nan
342.726534,62.349709
342.45977,62.350105
nan,nan
nan,nan
350.000604,62.14365
nan,nan
nan,nan
nan,nan
nan,nan
349.233532,62.183533
349.078812,62.191097
nan,nan
348.835702,62.202644
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.41948,62.221264
nan,nan
nan,nan
nan,nan
nan,nan
348.198807,62.230556
348.136293,62.233162
nan,nan
nan,nan
nan,nan
347.538282,62.256615
nan,nan
347.101359,62.27198
347.087148,62.272358
347.084878,62.272648
nan,nan
346.91888,62.277763
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.701868,62.311806
nan,nan
345.515357,62.316006
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.164314,62.339424
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.213718,62.348038
nan,nan
nan,nan
nan,nan
nan,nan
342.710242,62.350044
nan,nan
nan,nan
nan,nan
nan,nan
342.411267,62.350441
nan,nan
nan,nan
nan,nan
nan,nan
349.707165,62.159664
nan,nan
nan,nan
nan,nan
349.366523,62.177128
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.397048,62.261749
347.34594,62.263668
nan,nan
nan,nan
347.265845,62.266472
nan,nan
nan,nan
346.993789,62.275757
nan,nan
nan,nan
346.713147,62.284611
nan,nan
346.45057,62.292572
nan,nan
nan,nan
346.315786,62.296391
nan,nan
nan,nan
346.072954,62.302834
nan,nan
nan,nan
nan,nan
345.882592,62.307774
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.412253,62.318764
nan,nan
nan,nan
nan,nan
344.978745,62.327126
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.047786,62.341095
nan,nan
nan,nan
343.901728,62.342766
nan,nan
nan,nan
343.687703,62.34483
343.638026,62.345287
nan,nan
nan,nan
343.18502,62.34837
343.167801,62.348667
nan,nan
nan,nan
349.97739,62.145466
nan,nan
349.829693,62.153503
nan,nan
349.562111,62.167381
349.531277,62.169193
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.443899,62.220543
348.298309,62.226833
nan,nan
nan,nan
347.863631,62.244713
nan,nan
nan,nan
nan,nan
nan,nan
347.478682,62.259125
347.036109,62.274651
nan,nan
nan,nan
nan,nan
346.846214,62.280857
346.84109,62.280815
nan,nan
nan,nan
nan,nan
nan,nan
346.467298,62.292332
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.618792,62.33382
nan,nan
nan,nan
nan,nan
nan,nan
344.064576,62.341232
nan,nan
nan,nan
nan,nan
343.704124,62.345005
nan,nan
nan,nan
nan,nan
343.551241,62.346256
nan,nan
nan,nan
nan,nan
343.382511,62.347618
nan,nan
343.327442,62.348026
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.823925,62.35033
nan,nan
342.718044,62.350513
nan,nan
nan,nan
nan,nan
nan,nan
342.315451,62.350643
350.144755,62.136467
349.99568,62.144623
349.735761,62.158665
349.732715,62.15871
nan,nan
nan,nan
nan,nan
349.28666,62.181843
nan,nan
349.213671,62.185356
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.595123,62.214245
nan,nan
348.499236,62.218536
348.28305,62.227631
nan,nan
nan,nan
nan,nan
nan,nan
347.904313,62.243305
347.861202,62.245117
347.775119,62.248363
347.723114,62.250412
nan,nan
347.667707,62.252312
nan,nan
347.570701,62.256138
nan,nan
nan,nan
nan,nan
347.278499,62.266556
347.211233,62.268906
nan,nan
346.972407,62.276863
nan,nan
346.812769,62.282074
346.799333,62.282406
nan,nan
nan,nan
346.727362,62.28463
nan,nan
nan,nan
346.497862,62.291771
346.472071,62.292351
nan,nan
nan,nan
346.109163,62.302631
346.103206,62.302708
346.08223,62.303074
346.064553,62.303642
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.986401,62.327587
nan,nan
344.52793,62.335232
344.436157,62.336548
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.615686,62.346001
nan,nan
nan,nan
343.016268,62.349861
nan,nan
342.53611,62.350891
342.385223,62.350994
nan,nan
350.043426,62.142101
nan,nan
nan,nan
349.726382,62.159321
349.648728,62.163383
nan,nan
nan,nan
348.827942,62.203793
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.343757,62.225449
nan,nan
348.256189,62.229198
348.251676,62.229298
nan,nan
347.911118,62.243202
347.464508,62.260139
nan,nan
347.230431,62.268505
347.115441,62.2724
nan,nan
nan,nan
346.617642,62.288403
nan,nan
nan,nan
346.066747,62.303745
nan,nan
nan,nan
345.910226,62.307934
nan,nan
345.585053,62.315598
nan,nan
344.916405,62.329292
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.557653,62.351234
nan,nan
nan,nan
349.775565,62.157223
349.715463,62.160217
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.365998,62.178326
349.289136,62.181938
nan,nan
nan,nan
348.928609,62.199474
nan,nan
348.649448,62.212273
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.594634,62.255524
nan,nan
nan,nan
nan,nan
nan,nan
347.233756,62.268463
347.103421,62.272907
347.074601,62.27404
347.012604,62.276047
nan,nan
nan,nan
nan,nan
nan,nan
346.387771,62.295116
346.346414,62.296398
nan,nan
nan,nan
nan,nan
346.048364,62.304474
345.921601,62.307732
345.769404,62.311523
nan,nan
345.609924,62.315353
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.082654,62.341618
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.844211,62.350922
nan,nan
nan,nan
342.595747,62.351307
nan,nan
nan,nan
342.362165,62.351501
350.157325,62.136425
349.825445,62.154675
nan,nan
349.612768,62.165749
349.522181,62.170643
nan,nan
nan,nan
nan,nan
349.083179,62.192295
nan,nan
nan,nan
348.846432,62.203686
nan,nan
nan,nan
348.570754,62.216194
nan,nan
nan,nan
348.495482,62.219318
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.054964,62.237888
347.995458,62.240326
nan,nan
nan,nan
nan,nan
347.327812,62.265724
nan,nan
347.198309,62.269985
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.192954,62.3009
nan,nan
345.924799,62.307781
nan,nan
nan,nan
345.673542,62.314011
345.599737,62.315666
nan,nan
nan,nan
345.190379,62.324352
344.947123,62.329132
344.929358,62.32922
nan,nan
nan,nan
nan,nan
344.605052,62.334606
nan,nan
344.252047,62.339752
344.193996,62.340569
nan,nan
nan,nan
343.868123,62.344238
343.865335,62.344398
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.937362,62.148987
349.924989,62.149364
349.650904,62.16404
349.377098,62.178177
349.311079,62.181324
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.524552,62.218422
nan,nan
nan,nan
nan,nan
347.822546,62.24754
nan,nan
nan,nan
nan,nan
nan,nan
347.600331,62.255894
nan,nan
347.21423,62.269657
