angDist,angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,Cl,Vmag,V-I,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],AKs,Note,M07,2M,Simbad,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.252094,0.215253,344.1989583,62.7358611,22 56 47.75,+62 44 09.1,II,21.22,3.72,15.39,,,13.22,12.85,12.4,11.67,,,,1,2M,Simbad,22564777+6244089,344.199067,62.735828,0.11,0.11,135,15.385,13.991,13.687,0.081,,,AUU,266,0,2450750.5973,344.1990917843642,62.7358952253968,0.012,0.009,90,2207291857874850048,344.19909679002,0.4692,62.73588390486,0.3133,-0.0945,0.5629,0.533,0.791,-2.629,0.556,0,4.66244e+02,2.64716e+00,19.016832,1.14349e+02,1.31351e+01,20.205810,7.70085e+02,1.03058e+01,17.545574,2.660236,,,0,,,,,
0.139230,0.114885,344.199,62.6370833,22 56 47.76,+62 38 13.5,II,18.24,2.3,13.49,12.44,11.85,10.9,10.74,10.39,10.02,,0.03,X-ray,1,2M,Simbad,22564776+6238136,344.199008,62.637115,0.06,0.06,90,13.491,12.436,11.845,0.028,0.026,0.021,AAA,222,0,2450750.5974,344.1990144415314,62.6371214010387,0.002,0.001,90,2207220084678312448,344.19901316346,0.0545,62.63711025921,0.0462,1.1290,0.0610,-0.136,0.122,-2.588,0.088,0,3.87952e+03,4.69107e+01,16.716423,9.16013e+02,3.89236e+01,17.946634,5.27554e+03,1.59258e+02,15.456252,2.490382,,,0,3786.52,,,1.12,0.231
0.047991,0.043319,344.2,62.6444167,22 56 48.00,+62 38 39.9,II,20.95,3.45,15.13,14.04,13.46,12.71,12.34,12.17,11.63,,0.04,,1,2M,Simbad,22564800+6238399,344.200009,62.644428,0.06,0.06,90,15.133,14.039,13.464,0.054,0.041,0.042,AAA,222,0,2450750.5973,344.1999801683477,62.6444264297134,0.006,0.005,90,2207220840587513344,344.19997969861,0.1836,62.64441702833,0.1672,1.1811,0.2202,-0.050,0.379,-2.184,0.302,0,4.71374e+02,2.51121e+00,19.004951,1.64972e+02,9.91470e+00,19.807865,8.66445e+02,1.52015e+01,17.417568,2.390297,,,0,,,,,
0.082765,0.110329,344.2003333,62.7155,22 56 48.08,+62 42 55.8,II,20.99,3.79,15.1,14.07,13.54,13.03,12.72,12.4,12.0,,0.04,,1,2M,Simbad,22564806+6242557,344.200275,62.715485,0.06,0.06,45,15.1,14.07,13.539,0.07,0.063,0.05,AAA,222,0,2450750.5973,344.2002955578686,62.7154848599977,0.006,0.005,90,2207291651724606592,344.20028574265,0.1705,62.71547494893,0.2066,1.2997,0.2492,-1.045,0.398,-2.302,0.334,0,5.18161e+02,1.50240e+00,18.902205,9.79218e+01,7.85038e+00,20.374190,8.77609e+02,1.16940e+01,17.403667,2.970522,,,0,,,,,
0.159849,0.115785,344.2009167,62.6530278,22 56 48.22,+62 39 10.9,II,20.29,3.37,14.99,13.12,12.06,10.6,10.11,9.6,8.67,5.37,0.13,,1,2M,Simbad,22564820+6239109,344.200848,62.653034,0.06,0.06,45,14.995,13.116,12.055,0.046,0.051,0.032,AAA,222,0,2450750.5973,344.2008213077302,62.6530206387922,0.007,0.005,90,2207220836295572480,344.20081255570,0.1805,62.65300871292,0.1623,1.2022,0.2118,-0.934,0.459,-2.770,0.330,0,5.18803e+02,1.19214e+01,18.900860,1.51755e+02,9.63580e+00,19.898533,9.86511e+02,5.17197e+01,17.276665,2.621868,,,0,,,,,
0.162237,0.129291,344.2016667,62.8119167,22 56 48.40,+62 48 42.9,II,22.6,4.08,15.83,14.92,14.28,13.71,13.36,12.9,12.2,9.45,,,1,2M,Simbad,22564840+6248430,344.20169,62.811951,0.07,0.07,90,15.832,14.916,14.276,0.086,0.075,0.071,AAA,222,0,2450750.5972,344.2017534172882,62.8119381711370,0.016,0.013,90,2207293163544871040,344.20174330166,0.3885,62.81192724822,0.4055,0.2385,0.4834,-1.073,1.014,-2.537,0.861,0,1.85947e+02,8.77204e-01,20.014894,5.63474e+01,9.62450e+00,20.974203,3.38606e+02,8.54659e+00,18.437683,2.536520,,,0,,,,,
0.210973,0.178421,344.203125,62.6456389,22 56 48.75,+62 38 44.3,II,21.34,3.92,14.95,13.81,13.42,12.83,12.46,12.39,11.64,,0.06,X-ray,1,2M,Simbad,22564874+6238444,344.203099,62.645687,0.06,0.06,90,14.946,13.815,13.42,0.046,0.043,0.045,AAA,222,0,2450750.5973,344.2030513678878,62.6456867506691,0.007,0.005,90,2207220836295566848,344.20304032264,0.2174,62.64567431418,0.1869,1.0210,0.2471,-1.179,0.456,-2.888,0.342,0,4.47707e+02,3.13118e+00,19.060883,1.45575e+02,9.18904e+00,19.943668,8.55837e+02,1.64558e+01,17.430943,2.512726,,,0,,,,,
0.040897,0.169585,344.2032917,62.3453611,22 56 48.79,+62 20 43.3,II,,,14.02,12.92,12.43,11.79,11.55,11.12,10.23,7.23,0.05,,0,2M,Simbad,22564881+6220433,344.203393,62.345364,0.06,0.06,90,14.017,12.918,12.431,0.03,0.031,0.026,AAA,222,0,2450750.5976,344.2033024699388,62.3453713015182,0.006,0.005,90,2207198575477270016,344.20329732311,0.1894,62.34535813835,0.1674,0.8188,0.2119,-0.555,0.358,-3.057,0.316,0,1.27024e+03,7.96896e+00,17.928654,2.12828e+02,8.72801e+00,19.531317,2.01448e+03,4.50438e+01,16.501513,3.029804,,,0,,,,,
0.098280,0.12406,344.2042083,62.6994167,22 56 49.01,+62 41 57.9,II,18.25,2.9,13.5,12.44,12.04,11.47,11.17,10.76,9.8,6.5,0.05,X-ray,1,2M,Simbad,22564902+6241578,344.204283,62.699413,0.06,0.06,90,13.503,12.44,12.04,0.026,0.026,0.02,AAA,222,0,2450750.5973,344.2042676605705,62.6994146932748,0.002,0.001,90,2207244651891207040,344.20426204790,0.0615,62.69940562655,0.0469,1.0890,0.0643,-0.598,0.138,-2.106,0.091,0,3.42060e+03,1.00087e+01,16.853110,6.47200e+02,1.27251e+01,18.323792,4.62111e+03,3.71107e+01,15.600054,2.723738,,,0,3560.00,,,1.33,0.258
0.344600,0.338119,344.2044583,62.6894167,22 56 49.07,+62 41 21.9,II,22.49,4.31,15.15,,,12.72,12.29,11.85,11.06,,,,1,2M,Simbad,22564905+6241222,344.204402,62.689507,0.11,0.11,90,15.153,13.228,12.81,0.062,,,AUU,266,0,2450750.5973,344.2043356962487,62.6894941495527,0.018,0.015,90,2207244647598447232,344.20432936923,0.5396,62.68948070654,0.4729,0.7363,0.7085,-0.674,1.190,-3.122,0.981,0,1.71929e+02,2.55677e+00,20.099990,8.52269e+01,1.31208e+01,20.524946,4.28463e+02,2.10679e+01,18.182137,2.342810,,,0,,,,,
1.883170,0.338119,344.2044583,62.6894167,22 56 49.07,+62 41 21.9,II,22.49,4.31,15.15,,,12.72,12.29,11.85,11.06,,,,1,2M,Simbad,22564905+6241222,344.204402,62.689507,0.11,0.11,90,15.153,13.228,12.81,0.062,,,AUU,266,0,2450750.5973,344.2055702240538,62.6893010881775,0.022,0.017,90,2207244651888220160,344.20556664214,0.6133,62.68929758344,0.5442,1.0072,0.7672,-0.382,1.396,-0.814,1.114,0,1.31684e+02,9.14517e-01,20.389536,7.07809e+01,7.97555e+00,20.726599,2.95640e+02,4.54396e+01,18.585012,2.141586,,,0,,,,,
0.112672,0.12997,344.2045417,62.7433056,22 56 49.09,+62 44 35.9,II,21.35,4.05,14.8,13.94,13.54,12.92,12.59,12.25,11.49,,0.02,,1,2M,Simbad,22564910+6244358,344.204595,62.743279,0.07,0.05,135,14.804,13.937,13.54,0.079,0.072,0.058,AAA,222,0,2450750.5973,344.2046065179553,62.7432956829762,0.007,0.006,90,2207291892242775424,344.20461140934,0.2078,62.74328687974,0.2161,0.8851,0.2536,0.520,0.450,-2.045,0.396,0,4.77214e+02,1.29709e+00,18.991583,1.02726e+02,3.80385e+01,20.322182,8.71807e+02,5.79336e+01,17.410870,2.911312,,,0,,,,,
0.053577,0.049408,344.2057083,62.7549167,22 56 49.37,+62 45 17.7,II,22.39,4.04,15.88,15.23,14.67,14.0,13.71,13.29,12.6,,,,1,2M,Simbad,22564936+6245177,344.205695,62.754929,0.07,0.07,45,15.882,15.23,14.671,0.089,0.098,0.102,AAA,222,0,2450750.5973,344.2056842554198,62.7549267160293,0.017,0.013,90,2207291960954018688,344.20568518033,0.3919,62.75492284223,0.3885,1.3750,0.4549,0.098,1.080,-0.900,0.852,0,1.86392e+02,9.48654e-01,20.012299,7.10825e+01,7.73476e+00,20.721981,3.43320e+02,6.52197e+00,18.422672,2.299309,,,0,,,,,
0.041954,0.104489,344.206375,62.6860833,22 56 49.53,+62 41 09.9,II,17.58,2.75,12.87,11.81,11.24,10.13,9.68,9.33,8.79,6.38,0.04,X-ray,1,2M,Simbad,22564953+6241098,344.206406,62.686058,0.06,0.06,90,12.871,11.805,11.244,0.026,0.027,0.021,AAA,222,0,2450750.5973,344.2063840850092,62.6860724173769,0.001,0.001,90,2207244583172604544,344.20638408501,1.4924,62.68607241738,1.4822,,,,,,,0,5.92008e+03,3.19370e+01,16.257547,1.19196e+03,2.81246e+01,17.660736,8.59001e+03,9.60446e+01,14.926935,2.733801,,,0,4004.78,,,,
0.071836,0.056057,344.2070417,62.6416667,22 56 49.69,+62 38 30.0,II,20.49,3.73,14.35,13.21,12.76,12.04,11.65,11.35,10.77,,0.06,,1,2M,Simbad,22564969+6238300,344.207048,62.641682,0.06,0.06,90,14.348,13.212,12.762,0.035,0.03,0.031,AAA,222,0,2450750.5973,344.2070232895246,62.6416847720626,0.004,0.003,90,2207220084678311424,344.20701489792,0.1235,62.64167457303,0.1116,1.4143,0.1476,-0.896,0.253,-2.369,0.204,0,9.11472e+02,2.57864e+00,18.289007,2.08838e+02,8.74058e+00,19.551863,1.56572e+03,1.28908e+01,16.775133,2.776730,,,0,,,,,
0.234265,0.289599,344.20725,62.6749167,22 56 49.74,+62 40 29.7,II,20.73,2.95,15.48,14.06,13.48,12.54,12.25,12.06,11.82,,0.1,,1,2M,Simbad,22564976+6240299,344.207346,62.674984,0.06,0.06,90,15.475,14.056,13.484,0.068,0.043,0.044,AAA,222,0,2450750.5973,344.2073078525694,62.6749761082322,0.013,0.009,90,2207244372716362368,344.20731976725,0.3236,62.67496908837,0.2867,1.2489,0.3661,1.270,0.809,-1.630,0.563,0,3.08510e+02,7.41598e+00,19.465193,1.45468e+02,1.18366e+01,19.944466,6.01247e+02,3.28991e+01,17.814287,2.130179,,,0,,,,,
0.139925,0.4133,344.2083333,62.7394167,22 56 50.00,+62 44 21.9,II,20.12,2.48,15.83,14.98,14.61,14.12,13.84,13.54,,,,,1,2M,Simbad,22564996+6244215,344.208169,62.73933,0.07,0.07,45,15.832,14.985,14.607,0.111,0.09,0.096,BAA,222,0,2450750.5973,344.2082562532856,62.7394004111414,0.007,0.005,90,2207291892232231808,344.20823217311,0.1782,62.73938980430,0.1701,0.2375,0.2192,-2.562,0.460,-2.464,0.352,0,4.55732e+02,1.09958e+00,19.041592,1.34687e+02,9.91937e+00,20.028076,6.50377e+02,1.10833e+01,17.729008,2.299069,,,0,,,,,
0.159333,0.171083,344.2095833,62.8831667,22 56 50.30,+62 52 59.4,II,19.72,2.99,14.62,13.6,13.1,11.95,11.6,11.17,10.22,7.35,0.04,,1,2M,Simbad,22565032+6252593,344.209671,62.883141,0.06,0.06,90,14.618,13.602,13.101,0.038,0.036,0.033,AAA,222,0,2450750.5972,344.2096605281370,62.8831398716853,0.003,0.003,90,2207297256651050240,344.20965168040,0.0915,62.88313152730,0.0967,1.0693,0.1123,-0.937,0.206,-1.938,0.183,0,1.16234e+03,4.29402e+00,18.025030,1.87376e+02,9.17483e+00,19.669603,1.65215e+03,1.71187e+01,16.716797,2.952807,,,0,,,,,
0.133175,0.200164,344.2109583,62.7088611,22 56 50.63,+62 42 31.9,II,23.87,4.31,16.65,15.2,14.62,13.79,13.38,13.02,12.36,,,,1,2M,Simbad,22565060+6242318,344.210841,62.708847,0.09,0.09,135,16.654,15.2,14.618,0.169,0.107,0.098,CAA,222,0,2450750.5973,344.2109316641372,62.7088261810244,0.041,0.038,90,2207291583001087104,344.21093134797,0.8243,62.70882390961,1.0899,1.2766,1.0875,-0.034,2.675,-0.528,2.455,0,9.52679e+01,1.71535e+00,20.741000,8.60861e+01,1.45247e+01,20.514055,2.16666e+02,1.49989e+01,18.922443,1.591612,,,0,,,,,
1.352253,0.914837,344.2110833,62.7170833,22 56 50.66,+62 43 01.5,II,19.48,2.08,,,,13.36,12.92,12.57,12.22,,,,1,2M,Simbad,22565075+6243021,344.211492,62.717255,0.09,0.08,93,15.988,15.118,14.495,0.088,0.09,0.091,AAA,222,0,2450750.5973,344.2116193037624,62.7173674281348,0.005,0.004,90,2207291583008725120,344.21163367506,0.1459,62.71736293855,0.1431,0.5057,0.1763,1.530,0.322,-1.043,0.285,0,6.29748e+02,1.19513e+00,18.690449,2.21119e+02,1.26039e+01,19.489824,7.97431e+02,8.38110e+00,17.507687,1.982138,,,0,,,,,
0.184394,0.170499,344.2110833,62.6601111,22 56 50.66,+62 39 36.4,II,22.43,3.92,14.84,13.61,13.02,11.87,11.31,10.71,9.72,5.76,0.06,,1,2M,Simbad,22565068+6239363,344.211183,62.660099,0.06,0.06,90,14.844,13.613,13.018,0.043,0.033,0.028,AAA,222,0,2450750.5973,344.2111763783703,62.6600828837342,0.015,0.011,90,2207244308293851392,344.21115220570,0.4097,62.66007548313,0.3651,1.4102,0.4680,-2.578,0.988,-1.719,0.729,0,2.37271e+02,1.34008e+00,19.750252,8.40606e+01,7.90910e+00,20.539907,5.33931e+02,9.72576e+00,17.943209,2.596699,,,0,,,,,
0.240843,0.628959,344.2120833,62.6366667,22 56 50.90,+62 38 12.0,II,19.92,2.39,15.2,14.36,13.93,13.33,13.1,12.39,10.99,,0.01,,1,2M,Simbad,22565096+6238124,344.212365,62.636784,0.06,0.06,45,15.197,14.364,13.934,0.067,0.066,0.069,AAA,222,0,2450750.5974,344.2120051448870,62.6367231384592,0.023,0.020,90,2207220084675299712,344.21199207937,0.5715,62.63670404618,0.6712,0.2790,0.7328,-1.395,1.512,-4.434,1.266,0,1.36255e+02,1.68351e+00,20.352480,,,,,,,,,,0,,,,,
1.442844,0.628959,344.2120833,62.6366667,22 56 50.90,+62 38 12.0,II,19.92,2.39,15.2,14.36,13.93,13.33,13.1,12.39,10.99,,0.01,,1,2M,Simbad,22565096+6238124,344.212365,62.636784,0.06,0.06,45,15.197,14.364,13.934,0.067,0.066,0.069,AAA,222,0,2450750.5974,344.2128356430657,62.6368693212997,0.006,0.005,90,2207220084679148800,344.21280336849,0.1927,62.63687733333,0.1725,0.6173,0.2245,-3.445,0.408,1.861,0.330,0,4.86896e+02,1.33038e+00,18.969776,2.46139e+02,9.61554e+00,19.373440,8.82213e+02,2.51341e+01,17.397987,1.975452,,,0,,,,,
0.132767,0.190937,344.2139583,62.7298611,22 56 51.35,+62 43 47.5,II,19.63,3.43,14.16,13.14,12.79,12.22,12.02,11.78,10.98,,0.05,,1,2M,Simbad,22565132+6243475,344.213851,62.729881,0.06,0.06,90,14.159,13.135,12.79,0.028,0.026,0.022,AAA,222,0,2450750.5973,344.2138911344359,62.7298814239266,0.005,0.004,90,2207291690373010560,344.21388359906,0.1396,62.72987241063,0.1179,1.1156,0.1602,-0.802,0.319,-2.093,0.245,0,1.38677e+03,3.21446e+00,17.833353,2.23974e+02,1.54317e+01,19.475893,2.16399e+03,1.15971e+01,16.423782,3.052111,,,0,,,,,
0.178660,0.291673,344.2164583,62.6708889,22 56 51.95,+62 40 15.2,II,21.17,3.22,14.92,,,11.0,10.51,9.98,9.15,5.54,,,1,2M,Simbad,22565198+6240153,344.216623,62.670918,0.11,0.11,135,14.922,12.604,11.877,0.057,,,AUU,266,0,2450750.5973,344.2165653551709,62.6708957750395,0.013,0.010,90,2207244372724598016,344.21657544596,0.4059,62.67088866769,0.3784,1.8021,0.5160,1.076,0.854,-1.651,0.666,0,2.21432e+02,5.47365e+00,19.825262,1.68402e+02,1.15843e+01,19.785519,6.19574e+02,3.32000e+01,17.781687,2.003832,,,0,,,,,
0.152509,0.193203,344.2174583,62.7114167,22 56 52.19,+62 42 41.1,II,21.54,4.1,14.65,13.43,12.85,12.05,11.82,11.4,10.89,,0.07,,1,2M,Simbad,22565217+6242409,344.217382,62.711376,0.06,0.06,90,14.652,13.425,12.854,0.039,0.03,0.027,AAA,222,0,2450750.5973,344.2173819835573,62.7113928160272,0.046,0.028,90,2207291582994485632,344.21740283709,0.8257,62.71137810408,0.8007,-0.6559,0.9020,2.221,2.936,-3.417,1.824,0,1.59536e+02,4.29090e+00,20.181217,9.94438e+01,1.10394e+01,20.357443,3.51188e+02,2.53195e+01,18.398071,1.959372,,,0,,,,,
0.049224,0.087952,344.21775,62.76125,22 56 52.26,+62 45 40.5,II,,,14.68,13.43,12.77,11.58,11.08,10.7,9.89,7.03,0.06,,0,2M,Simbad,22565225+6245404,344.217732,62.761227,0.06,0.06,90,14.681,13.428,12.772,0.052,0.035,0.028,AAA,222,0,2450750.5973,344.2177753947311,62.7612427986646,0.006,0.005,90,2207291960958234624,344.21776680953,0.1754,62.76123344759,0.1679,1.3382,0.2068,-0.913,0.372,-2.172,0.312,0,4.71162e+02,5.57370e+00,19.005440,9.92742e+01,9.83446e+00,20.359297,7.78735e+02,5.37354e+01,17.533445,2.825851,,,0,,,,,
0.265610,0.072362,344.2182917,62.6831389,22 56 52.39,+62 40 59.3,II,19.58,3.45,13.43,12.39,11.82,10.9,10.14,9.74,8.76,5.81,0.04,,1,2M,Simbad,22565239+6240593,344.218292,62.683159,0.06,0.06,90,13.431,12.385,11.824,0.026,0.023,0.02,AAA,222,0,2450750.5973,344.2181895193294,62.6830819373691,0.015,0.013,0,2207244583171745024,344.21817737400,0.5129,62.68307213860,0.5208,1.1082,0.3133,-1.295,0.852,-2.276,0.962,0,8.24747e+02,1.30910e+01,18.397564,,,,,,,,,,0,,,,,
0.398898,0.072362,344.2182917,62.6831389,22 56 52.39,+62 40 59.3,II,19.58,3.45,13.43,12.39,11.82,10.9,10.14,9.74,8.76,5.81,0.04,,1,2M,Simbad,22565239+6240593,344.218292,62.683159,0.06,0.06,90,13.431,12.385,11.824,0.026,0.023,0.02,AAA,222,0,2450750.5973,344.2183894131857,62.6832402260292,0.006,0.005,90,2207244583166677632,344.21839362678,0.1985,62.68322412852,0.1730,0.2349,0.2197,0.449,0.399,-3.739,0.326,0,1.42889e+03,1.57069e+01,17.800867,2.87966e+02,1.80176e+01,19.203033,3.49104e+03,6.98324e+01,15.904532,3.298501,,,0,,,,,
0.174941,0.204669,344.2191667,62.7823056,22 56 52.60,+62 46 56.3,II,20.8,3.45,15.13,14.09,13.57,12.77,12.41,12.0,11.51,8.59,0.04,X-ray,1,2M,Simbad,22565259+6246560,344.219155,62.782249,0.06,0.06,90,15.131,14.09,13.57,0.052,0.039,0.041,AAA,222,0,2450750.5972,344.2191878336329,62.7822579764113,0.007,0.006,90,2207292888664818048,344.21918367223,0.1904,62.78224980362,0.2009,1.2737,0.2346,-0.442,0.439,-1.898,0.388,0,4.64596e+02,1.37293e+00,19.020678,6.10751e+01,6.71100e+00,20.886728,7.66317e+02,8.44020e+00,17.550898,3.335831,,,0,,,,,
0.196906,0.127946,344.2206667,62.6040833,22 56 52.96,+62 36 14.7,II,23.39,5.02,15.75,14.82,14.36,13.69,13.37,12.96,12.1,,0.02,,1,2M,Simbad,22565295+6236148,344.22065,62.604118,0.07,0.06,0,15.746,14.825,14.362,0.078,0.066,0.077,AAA,222,0,2450750.5974,344.2205900983693,62.6041251245472,0.017,0.012,90,2207219736780702976,344.22059915782,0.4703,62.60410888246,0.3816,0.6399,0.5057,0.968,1.111,-3.772,0.751,0,1.88700e+02,9.86291e-01,19.998938,1.49022e+02,1.53271e+01,19.918264,5.21129e+02,8.08012e+00,17.969557,1.948708,,,0,,,,,
0.129801,0.222736,344.2209167,62.34825,22 56 53.02,+62 20 53.7,II,,,16.17,15.49,14.62,13.99,13.65,13.16,12.46,9.27,,,0,2M,Simbad,22565299+6220538,344.22083,62.348297,0.14,0.13,98,16.17,15.493,14.617,0.116,0.134,0.098,BBA,222,0,2450750.5976,344.2208500573934,62.3482314675436,0.003,0.002,90,2207198571189362560,344.22085005739,2.5624,62.34823146754,1.6843,,,,,,,0,7.37352e+01,1.36162e+00,21.019178,,,,,,,,,,0,,,,,
0.180439,0.172574,344.2217083,62.6434444,22 56 53.21,+62 38 36.4,II,18.62,2.83,13.86,12.75,12.42,11.87,11.66,11.35,10.58,,0.06,,1,2M,Simbad,22565319+6238365,344.221628,62.643475,0.06,0.06,90,13.857,12.747,12.417,0.022,0.022,0.021,AAA,222,0,2450750.5973,344.2216286954114,62.6434786650989,0.002,0.002,90,2207243552379618944,344.22162944564,0.0644,62.64346794895,0.0585,1.0066,0.0752,0.080,0.132,-2.489,0.109,0,2.35362e+03,3.37186e+00,17.259024,4.98185e+02,8.69170e+00,18.607912,3.31855e+03,1.48377e+01,15.959551,2.648361,,,0,,,,,
0.101997,0.066824,344.2230417,62.6991667,22 56 53.53,+62 41 57.0,II,21.57,3.86,15.38,14.39,13.74,13.08,12.74,12.36,11.65,,0.02,X-ray,1,2M,Simbad,22565353+6241569,344.223082,62.699165,0.06,0.06,45,15.376,14.392,13.738,0.062,0.082,0.049,AAA,222,0,2450750.5973,344.2230901675047,62.6991842653142,0.008,0.006,90,2207244647591830912,344.22308621472,0.2411,62.69917675129,0.2230,1.5818,0.2991,-0.421,0.542,-1.745,0.402,0,3.57114e+02,1.97055e+00,19.306349,7.00863e+01,6.14778e+00,20.737307,6.31826e+02,9.64938e+00,17.760426,2.976881,,,0,,,,,
0.179973,0.157695,344.2237083,62.6244722,22 56 53.69,+62 37 28.1,II,,,14.48,13.47,13.06,12.32,11.86,11.51,10.91,,0.04,X-ray,0,2M,Simbad,22565368+6237282,344.223707,62.624516,0.06,0.06,135,14.481,13.471,13.059,0.046,0.038,0.04,AAA,222,2,2450750.5974,344.2236960508498,62.6245218741883,0.004,0.003,90,2207220015953836160,344.22369948694,0.1219,62.62450827598,0.1164,1.1492,0.1508,0.367,0.254,-3.158,0.213,0,9.20873e+02,6.97325e+00,18.277866,2.34330e+02,7.57650e+00,19.426817,1.59490e+03,4.38612e+01,16.755089,2.671728,,,0,,,,,
0.106920,0.158341,344.2244167,62.6882222,22 56 53.86,+62 41 17.6,II,19.76,3.43,14.11,13.11,12.66,12.18,11.96,11.68,10.99,,0.04,X-ray,1,2M,Simbad,22565387+6241174,344.224482,62.68819,0.06,0.06,90,14.114,13.111,12.659,0.029,0.026,0.024,AAA,222,0,2450750.5973,344.2244694695622,62.6882049995847,0.004,0.003,90,2207244583171742720,344.22446527499,0.1189,62.68819367600,0.1108,1.2933,0.1450,-0.447,0.236,-2.630,0.198,0,1.25172e+03,2.16760e+00,17.944595,2.00679e+02,1.04782e+01,19.595133,2.00012e+03,1.12400e+01,16.509280,3.085854,,,0,,,,,
0.126367,0.200647,344.2255417,62.7464167,22 56 54.13,+62 44 47.1,II,20.91,3.87,14.68,13.75,13.35,12.83,12.6,12.27,11.89,,0.03,,1,2M,Simbad,22565411+6244469,344.225469,62.746372,0.06,0.06,90,14.678,13.75,13.349,0.034,0.04,0.037,AAA,222,0,2450750.5973,344.2255029417088,62.7463864158576,0.010,0.009,90,2207291892232259584,344.22550439961,0.3016,62.74636662586,0.2990,0.7923,0.3570,0.155,0.666,-4.596,0.591,0,5.92597e+02,2.31537e+00,18.756468,8.01980e+01,8.98334e+00,20.590979,1.07454e+03,8.38494e+00,17.183865,3.407114,,,0,,,,,
0.159977,0.092394,344.2257083,62.7606111,22 56 54.17,+62 45 38.2,II,,,15.31,14.41,14.01,13.37,13.04,12.82,12.19,10.1,0.03,,0,2M,Simbad,22565417+6245381,344.22572,62.760586,0.06,0.06,90,15.31,14.409,14.013,0.063,0.051,0.064,AAA,222,0,2450750.5973,344.2257982533351,62.7605943794300,0.014,0.012,90,2207291960958265856,344.22579068612,0.3340,62.76057875092,0.3713,1.2477,0.3963,-0.804,0.911,-3.630,0.743,0,2.66353e+02,1.26115e+00,19.624722,9.32994e+01,2.04697e+01,20.426691,5.88584e+02,7.92546e+00,17.837399,2.589293,,,0,,,,,
1.832202,0.092394,344.2257083,62.7606111,22 56 54.17,+62 45 38.2,II,,,15.31,14.41,14.01,13.37,13.04,12.82,12.19,10.1,0.03,,0,2M,Simbad,22565417+6245381,344.22572,62.760586,0.06,0.06,90,15.31,14.409,14.013,0.063,0.051,0.064,AAA,222,0,2450750.5973,344.2248795288350,62.7609504093294,0.012,0.010,90,2207291965251454720,344.22486134148,0.2766,62.76094365576,0.3035,-0.2157,0.3289,-1.933,0.805,-1.569,0.670,0,2.75957e+02,1.16577e+00,19.586264,1.23618e+02,1.24070e+01,20.121187,4.43445e+02,3.02345e+01,18.144820,1.976368,,,0,,,,,
0.149312,0.143128,344.2267917,62.6479444,22 56 54.43,+62 38 52.6,II,21.43,3.84,15.04,13.78,13.11,11.97,11.63,,,,0.06,,1,2M,Simbad,22565442+6238527,344.226784,62.647984,0.06,0.06,45,15.038,13.781,13.11,0.057,0.056,0.042,AAA,222,0,2450750.5973,344.2267890238454,62.6479858573276,0.009,0.007,90,2207243548082698112,344.22678249901,0.2701,62.64797280659,0.2201,1.6308,0.2998,-0.696,0.601,-3.031,0.433,0,3.78698e+02,1.31123e+00,19.242634,1.77507e+02,9.68159e+00,19.728348,8.08393e+02,9.94743e+00,17.492865,2.235483,,,0,,,,,
0.109579,0.120236,344.2285417,62.7211667,22 56 54.85,+62 43 16.2,II,22.14,4.13,15.53,14.59,14.13,13.58,13.3,12.94,12.15,,0.03,,1,2M,Simbad,22565484+6243163,344.228503,62.721195,0.06,0.06,90,15.531,14.594,14.134,0.061,0.058,0.065,AAA,222,0,2450750.5973,344.2285139216937,62.7211943480233,0.014,0.010,90,2207291621648449152,344.22850301725,0.3651,62.72118205505,0.3125,0.7002,0.4106,-1.161,0.896,-2.855,0.654,0,2.05543e+02,1.66035e+00,19.906109,8.54601e+01,8.03885e+00,20.521980,4.18151e+02,9.57064e+00,18.208588,2.313393,,,0,,,,,
0.085243,0.142723,344.2295833,62.73725,22 56 55.10,+62 44 14.1,II,21.16,3.84,15.15,14.08,13.71,13.19,12.88,12.59,11.8,,0.05,,1,2M,Simbad,22565507+6244140,344.229497,62.737247,0.06,0.06,45,15.145,14.081,13.707,0.051,0.04,0.046,AAA,222,0,2450750.5973,344.2295321096814,62.7372467084787,0.008,0.006,90,2207291686073792512,344.22952698296,0.1998,62.73723558815,0.1990,1.2519,0.2560,-0.545,0.506,-2.583,0.387,0,4.90221e+02,1.61727e+00,18.962385,7.73951e+01,1.13821e+01,20.629604,8.46493e+02,9.41779e+00,17.442862,3.186743,,,0,,,,,
